Epiweeks,Brazil,French Guiana,Guyana,Suriname,Peru,Panama,Costa Rica,Nicaragua,Paraguay,Honduras,Venezuela,Colombia,USA,Jamaica,Guatemala,Haiti,Dominican rep,Ecuador,El Salvador,Cuba,Belize,Bolivia,Argentina,Bonaire,Curacao,Antigua and Barbuda,Barbados,Bermuda,Bahamas,Dominica,Grenada,Martinique,Aruba,Puerto Rico,Saint Kitts and Nevis,Saint Lucia,Trinidad and Tobago,Saint Vincent and the Grenadines,British Virgin Islands,United States Virgin Islands,Guadeloupe,Turks and Caicos Islands,Saint Martin,Sint Maarten,Mexico
Week 21 + Week 22,50.43606948852539,129.69705200195312,136.9927215576172,127.22797393798828,79.92515563964844,162.1383819580078,197.8460235595703,112.41080474853516,45.41072082519531,104.88893127441406,136.13133239746094,178.37313842773438,45.64497375488281,72.1778793334961,120.65512084960938,65.5315170288086,68.66002655029297,119.38761901855469,138.8269805908203,80.29778289794922,86.48890686035156,29.794103622436523,35.1005859375,22.825681686401367,26.59424591064453,31.434837341308594,33.408206939697266,45.71265411376953,59.994346618652344,38.49855041503906,46.8353271484375,40.20135498046875,17.560016632080078,57.48855972290039,29.704465866088867,35.39113235473633,64.35970306396484,40.10434341430664,36.65331268310547,37.50810241699219,40.76049041748047,39.51955032348633,32.92621994018555,32.92621994018555,53.42911911010742
Week 23 + Week 24,37.088104248046875,106.70510864257812,131.32305908203125,114.8563232421875,73.66519927978516,162.3130645751953,175.46539306640625,109.20927429199219,38.95603561401367,96.02693176269531,141.6696319580078,170.45846557617188,51.94768142700195,47.99472427368164,124.35132598876953,46.000972747802734,48.99109649658203,112.54804229736328,115.15519714355469,66.75311279296875,95.4197006225586,21.418813705444336,29.91824722290039,29.059186935424805,31.141210556030273,34.50767135620117,46.58732223510742,50.741127014160156,47.64189147949219,44.05657196044922,65.61119079589844,45.06209945678711,14.020681381225586,48.64208984375,32.98195266723633,39.00967025756836,88.50484466552734,52.19247817993164,36.424068450927734,38.539710998535156,44.74643325805664,22.735523223876953,32.3817253112793,32.3817253112793,83.08916473388672
Week 25 + Week 26,31.832231521606445,86.78897094726562,114.9571304321289,95.98770141601562,68.18636322021484,173.4576873779297,193.76023864746094,112.04276275634766,37.8011474609375,92.16215515136719,140.87628173828125,167.71066284179688,58.61942672729492,39.01265335083008,124.03097534179688,34.517547607421875,39.455989837646484,101.09584045410156,115.39439392089844,49.79627990722656,93.41126251220703,24.2095890045166,30.754423141479492,30.33815574645996,29.9017333984375,28.833946228027344,47.07310485839844,60.33723831176758,39.938987731933594,40.915714263916016,62.41123962402344,43.12977981567383,14.773344039916992,36.7231559753418,27.354217529296875,36.607177734375,85.27648162841797,51.38575744628906,30.22230339050293,33.93745803833008,41.27446365356445,19.547380447387695,27.44070053100586,27.44070053100586,104.69483184814453
Week 27 + Week 28,28.50841522216797,74.69009399414062,112.49618530273438,91.3825454711914,58.91741943359375,163.9204864501953,177.05416870117188,100.1217041015625,28.813182830810547,84.47087860107422,140.78662109375,156.9550018310547,52.06388854980469,43.08885955810547,97.34027862548828,36.127113342285156,40.62891387939453,97.9682388305664,81.2130126953125,44.03180694580078,89.33058166503906,16.73235511779785,24.110315322875977,32.28364181518555,29.849180221557617,39.63906478881836,52.21011734008789,51.73529815673828,33.53982162475586,51.51325607299805,69.48766326904297,51.985008239746094,15.506658554077148,43.48861312866211,37.292274475097656,43.99790573120117,89.98399353027344,58.21012496948242,38.845947265625,41.673580169677734,50.562164306640625,20.33866310119629,35.78620147705078,35.78620147705078,90.26516723632812
Week 29 + Week 30,22.952770233154297,58.53949737548828,95.95061492919922,71.44955444335938,54.24299621582031,161.78590393066406,168.22360229492188,91.23055267333984,28.79573631286621,75.45829772949219,128.6089630126953,142.33465576171875,47.10599136352539,40.59907150268555,87.2906723022461,35.497589111328125,40.20895767211914,84.40013885498047,77.42739868164062,42.391754150390625,78.04317474365234,19.72222328186035,25.9093074798584,33.11269760131836,30.457435607910156,43.95320129394531,63.494728088378906,55.21001052856445,37.1127815246582,56.04231262207031,71.19971466064453,57.03425216674805,15.5258207321167,43.451908111572266,40.64918899536133,46.511878967285156,86.68400573730469,62.844520568847656,41.19028091430664,43.630619049072266,54.024658203125,26.107765197753906,38.70622634887695,38.70622634887695,79.58798217773438
Week 31 + Week 32,21.545488357543945,42.15175247192383,84.79798126220703,59.906593322753906,55.33711242675781,166.57772827148438,174.77272033691406,91.22733306884766,22.38487434387207,79.4312744140625,123.76362609863281,138.19654846191406,47.71211242675781,43.9500617980957,94.83704376220703,37.64240646362305,39.47184753417969,77.2902603149414,91.5028076171875,46.31882858276367,78.23408508300781,15.76386833190918,21.61710548400879,31.801321029663086,29.17076301574707,45.059326171875,66.57988739013672,75.56629943847656,40.54743957519531,62.086551666259766,79.1458511352539,61.52220916748047,14.568949699401855,46.24246597290039,42.25507354736328,51.22214889526367,92.78111267089844,71.32373809814453,44.04970169067383,46.6632194519043,56.9158935546875,19.673032760620117,38.32783508300781,38.32783508300781,86.8071517944336
Week 33 + Week 34,23.70914649963379,33.134342193603516,71.82393646240234,49.23362731933594,60.00090026855469,171.0012969970703,181.4160919189453,100.26912689208984,27.547910690307617,89.4579086303711,112.50467681884766,137.86097717285156,46.547637939453125,63.60628890991211,113.90084838867188,59.706661224365234,63.47249221801758,75.28842163085938,118.44812774658203,57.751747131347656,84.77530670166016,22.090118408203125,24.738922119140625,36.48286819458008,36.818504333496094,54.40205001831055,70.0966567993164,54.54417037963867,59.1746826171875,65.75386810302734,79.55210876464844,66.6525650024414,22.70244598388672,61.25827407836914,49.99779510498047,54.88627624511719,88.3118896484375,71.99494171142578,51.75575637817383,58.98413848876953,62.25908279418945,63.242942810058594,48.486080169677734,48.486080169677734,99.07540130615234
Week 35 + Week 36,29.02279281616211,19.69933319091797,52.84530258178711,30.652084350585938,67.85863494873047,161.57537841796875,177.66770935058594,96.70365905761719,34.010711669921875,88.9996109008789,96.37489318847656,134.61297607421875,56.426414489746094,69.41787719726562,123.32691192626953,52.45314025878906,50.57011795043945,77.86962127685547,115.4256820678711,63.97580337524414,85.29286193847656,33.86655807495117,34.14784622192383,35.20977020263672,35.34564971923828,62.26587677001953,61.78178405761719,61.2407341003418,53.40313720703125,67.45995330810547,69.64659118652344,63.43547058105469,30.077733993530273,61.634822845458984,56.81571960449219,48.791725158691406,70.07487487792969,66.90254974365234,54.90127182006836,60.95624542236328,64.50704956054688,56.67552947998047,58.79838943481445,58.79838943481445,111.46109008789062
Week 37 + Week 38,35.16191864013672,15.573309898376465,44.85270690917969,26.767715454101562,82.844970703125,175.81578063964844,202.10479736328125,113.64989471435547,50.47169494628906,109.69853210449219,91.63365173339844,139.39169311523438,45.60366439819336,73.68631744384766,134.74966430664062,62.06473922729492,67.49638366699219,85.62376403808594,149.53854370117188,69.12609100341797,104.0584945678711,41.41510009765625,45.11241149902344,42.156776428222656,47.40371322631836,66.9621353149414,72.62653350830078,55.39581298828125,57.9775276184082,72.06964874267578,75.09127044677734,71.31532287597656,40.106285095214844,77.2466049194336,66.74004364013672,57.679222106933594,72.44388580322266,78.3749771118164,79.72618865966797,82.15071105957031,73.48307800292969,54.386356353759766,62.81638717651367,62.81638717651367,107.18128967285156
Week 39 + Week 40,45.074275970458984,19.60164451599121,45.226009368896484,26.52883529663086,87.79100799560547,170.05975341796875,200.66244506835938,114.66658020019531,57.85445785522461,107.94050598144531,87.54216003417969,140.0604705810547,40.702789306640625,78.56544494628906,143.2823944091797,60.45650100708008,54.26831817626953,88.0713119506836,147.6845245361328,68.77156829833984,113.35652160644531,51.194313049316406,56.07248306274414,50.16388702392578,53.310115814208984,64.95097351074219,65.4815444946289,67.52291870117188,66.27909088134766,75.18904876708984,77.5478515625,69.9506607055664,45.97129440307617,64.72943878173828,60.357303619384766,55.375694274902344,82.02274322509766,71.24569702148438,56.89356994628906,63.758296966552734,70.21612548828125,50.3553466796875,57.39914321899414,57.39914321899414,89.39099884033203
Week 41 + Week 42,55.379615783691406,23.802597045898438,44.91854476928711,25.989418029785156,99.82728576660156,190.8795166015625,223.9381103515625,111.69757843017578,72.29996490478516,100.38179016113281,86.62873077392578,141.019775390625,36.15807342529297,72.2098617553711,104.5345458984375,62.00617980957031,60.16740036010742,86.8699951171875,114.58804321289062,56.1685905456543,83.29736328125,64.39422607421875,65.76841735839844,65.72943878173828,74.68515014648438,73.4383773803711,70.39863586425781,74.5464096069336,58.57696533203125,74.95879364013672,75.0494613647461,74.63296508789062,64.72967529296875,71.25582885742188,66.19548797607422,60.714332580566406,76.85363006591797,73.52467346191406,72.61546325683594,73.49270629882812,73.42677307128906,47.943355560302734,69.72161102294922,69.72161102294922,55.768516540527344
Week 43 + Week 44,69.37602996826172,32.562835693359375,54.020259857177734,34.46350860595703,114.69889831542969,182.9147186279297,197.67503356933594,88.57376098632812,69.93682861328125,99.16277313232422,81.53317260742188,137.25624084472656,37.20669174194336,62.76487731933594,73.65361785888672,53.15229415893555,56.869956970214844,91.00953674316406,52.22274398803711,37.608375549316406,73.93526458740234,82.12435150146484,71.1792221069336,65.72643280029297,77.6530532836914,52.643409729003906,70.7988052368164,58.988216400146484,49.35284423828125,65.56363677978516,74.88964080810547,66.14277648925781,67.07530212402344,57.8642463684082,51.49017333984375,59.834327697753906,87.50857543945312,71.25,50.86738204956055,53.55360412597656,59.855804443359375,55.06353759765625,49.36738586425781,49.36738586425781,36.49091339111328
Week 45 + Week 46,77.20207977294922,38.29289627075195,55.79077911376953,36.070194244384766,114.1199722290039,162.7447967529297,166.6372528076172,56.42625427246094,66.59832000732422,66.7796859741211,82.18433380126953,136.96653747558594,33.34797668457031,43.02829360961914,54.792633056640625,30.43819808959961,42.02698516845703,97.17481231689453,14.58195972442627,25.40440559387207,67.88494110107422,83.1033706665039,61.655033111572266,79.3298568725586,85.44961547851562,61.17667770385742,73.6199722290039,43.691043853759766,33.34143829345703,76.10836791992188,87.16004180908203,69.20970916748047,73.30476379394531,52.7083625793457,64.12952423095703,56.84823226928711,98.72398376464844,77.20381164550781,70.12500762939453,70.18645477294922,69.35359954833984,37.13361740112305,66.54603576660156,66.54603576660156,26.029876708984375
Week 47 + Week 48,90.00242614746094,59.41267776489258,62.70172119140625,49.68916320800781,121.69923400878906,152.7227325439453,141.1603546142578,46.09959030151367,70.1014404296875,59.07152557373047,66.15935516357422,115.29989624023438,36.2038459777832,29.740060806274414,44.6412467956543,17.88896942138672,26.838886260986328,92.62877655029297,9.206189155578613,20.094327926635742,52.59619140625,104.05606079101562,67.33540344238281,68.3547134399414,74.29926300048828,43.52249526977539,55.542724609375,44.26241683959961,26.93849754333496,56.42815399169922,69.75897979736328,49.29139709472656,60.160301208496094,32.07460021972656,41.08417892456055,40.166481018066406,94.81378936767578,56.356075286865234,43.09779739379883,48.08588409423828,53.12178421020508,32.05149841308594,37.99810028076172,37.99810028076172,19.004663467407227
Week 49 + Week 50,97.28083038330078,68.31990814208984,61.39593505859375,52.06380844116211,126.01618957519531,103.68325805664062,102.30696868896484,33.06955337524414,76.10430908203125,40.29613494873047,50.5498161315918,96.3588638305664,37.56129837036133,24.515356063842773,32.05497360229492,14.157241821289062,23.736669540405273,98.96175384521484,2.6453301906585693,13.67116641998291,38.83315658569336,111.1625747680664,67.65544128417969,40.953365325927734,45.34141540527344,33.852413177490234,26.743221282958984,55.259647369384766,19.175966262817383,40.11872863769531,37.809085845947266,31.198936462402344,35.35940170288086,22.58841896057129,31.58134651184082,24.05965805053711,60.693458557128906,28.255268096923828,24.415435791015625,25.647584915161133,41.29954528808594,21.484540939331055,27.639965057373047,27.639965057373047,15.521074295043945
Week 51 + Week 52,105.07533264160156,82.94539642333984,59.13740158081055,57.5671501159668,127.18878936767578,59.83675003051758,68.78012084960938,30.992172241210938,69.4023666381836,36.594581604003906,35.74032974243164,76.69781494140625,39.2696647644043,22.105253219604492,30.999094009399414,12.531774520874023,20.59370231628418,111.67828369140625,2.5297796726226807,12.987319946289062,41.54230499267578,114.78601837158203,68.27755737304688,30.14951515197754,36.25029754638672,24.24213218688965,23.060026168823242,48.42942810058594,19.496248245239258,36.28546905517578,34.91426086425781,28.815248489379883,28.448823928833008,19.266660690307617,24.390623092651367,22.82880401611328,47.847694396972656,26.36695671081543,24.426359176635742,24.256540298461914,35.1596565246582,24.93557357788086,21.977458953857422,21.977458953857422,16.787933349609375
