Epiweeks,Brazil,French Guiana,Guyana,Suriname,Peru,Panama,Costa Rica,Nicaragua,Paraguay,Honduras,Venezuela,Colombia,USA,Jamaica,Guatemala,Haiti,Dominican rep,Ecuador,El Salvador,Cuba,Belize,Bolivia,Argentina,Bonaire,Curacao,Antigua and Barbuda,Barbados,Bermuda,Bahamas,Dominica,Grenada,Martinique,Aruba,Puerto Rico,Saint Kitts and Nevis,Saint Lucia,Trinidad and Tobago,Saint Vincent and the Grenadines,British Virgin Islands,United States Virgin Islands,Guadeloupe,Turks and Caicos Islands,Saint Martin,Sint Maarten,Mexico
Week 1 + Week 2,0.9822081923484802,1.361192226409912,0.8668649792671204,1.1337326765060425,1.7255889177322388,1.3460649251937866,1.0069814920425415,0.8825057744979858,0.7315012216567993,1.5202383995056152,2.097337245941162,1.8242830038070679,-0.5562716126441956,1.146978735923767,1.571616768836975,0.8071432709693909,0.6989607214927673,1.9114398956298828,0.9437174201011658,1.2034646272659302,1.3857008218765259,0.8200030326843262,1.1966745853424072,0.1052703857421875,0.09771728515625,0.1576385498046875,-0.1739654541015625,1.3397369384765625,1.115875244140625,0.189300537109375,0.030303955078125,0.126068115234375,0.02093505859375,0.5743217468261719,0.1837310791015625,0.130462646484375,0.348297119140625,-0.089691162109375,0.42315673828125,0.354400634765625,0.1912994384765625,1.1608428955078125,0.1864471435546875,0.1864471435546875,-0.18477748334407806
Week 3 + Week 4,0.6738581657409668,0.7071541547775269,0.8553174138069153,1.0999462604522705,1.9812098741531372,1.1194018125534058,0.7183460593223572,0.4320982098579407,1.3444993495941162,-0.18655720353126526,1.8802417516708374,2.1343140602111816,-0.8035735487937927,0.8618103265762329,-0.38377001881599426,0.8352037668228149,0.7140374779701233,1.9771291017532349,-0.03890024870634079,-0.3087518811225891,-0.5236353278160095,2.147757053375244,1.9007750749588013,0.20855712890625,0.2801971435546875,0.4177093505859375,0.2907562255859375,0.4219818115234375,-0.05959167331457138,0.4894561767578125,0.1670989990234375,0.54864501953125,0.278594970703125,0.7012939453125,0.4956207275390625,0.470428466796875,0.3937011659145355,0.3024444580078125,0.6718902587890625,0.6185455322265625,0.4104042053222656,0.7477874755859375,0.5456390380859375,0.5456390380859375,-1.0094382762908936
Week 5 + Week 6,1.1130077838897705,0.4203674793243408,0.4556310772895813,0.37530452013015747,0.4795686900615692,0.9861087799072266,0.5323359370231628,0.17061249911785126,0.940545380115509,-0.8666427731513977,1.8589868545532227,1.3119908571243286,0.4217096269130707,0.30039674043655396,-1.3008800745010376,0.573016345500946,0.6817635893821716,0.933950662612915,-1.0071415901184082,-0.5491334795951843,-1.3273054361343384,1.051409125328064,1.532006859779358,0.14984130859375,0.166351318359375,0.2982940673828125,0.1744842529296875,1.343170166015625,-0.22541961073875427,0.2900238037109375,0.305145263671875,0.27146148681640625,0.2862091064453125,0.46429443359375,0.407196044921875,0.3092803955078125,0.6260284185409546,0.27825927734375,0.3944854736328125,0.4980621337890625,0.31281280517578125,0.38519287109375,0.3591156005859375,0.3591156005859375,-0.6183502674102783
Week 7 + Week 8,1.4504950046539307,0.8130655884742737,0.508371889591217,0.5955350995063782,1.1070321798324585,1.1247018575668335,0.8988153338432312,0.6584198474884033,1.7170835733413696,0.12422539293766022,1.9589868783950806,1.3943688869476318,0.7943933010101318,0.469491571187973,-0.2863762080669403,0.2905404269695282,0.6315736174583435,1.2926884889602661,0.3674611449241638,-0.42614907026290894,-0.45811954140663147,1.3315579891204834,2.182342290878296,0.5218048095703125,0.463165283203125,0.5223236083984375,0.4614105224609375,0.5500946044921875,-0.2885116636753082,0.4768524169921875,0.5202789306640625,0.5657196044921875,0.427825927734375,0.7709566950798035,0.6063079833984375,0.6543426513671875,0.7264373898506165,0.468048095703125,0.580291748046875,0.593658447265625,0.5431709289550781,0.371429443359375,0.563201904296875,0.563201904296875,0.397026002407074
Week 9 + Week 10,0.8841866850852966,1.1169815063476562,0.9151847958564758,0.8787575364112854,1.0992580652236938,0.9519572257995605,0.9177792072296143,1.069636583328247,-2.3269689083099365,1.4148051738739014,2.0688772201538086,1.7530139684677124,3.3445382118225098,0.6033732295036316,1.3428953886032104,0.259024053812027,0.5010124444961548,1.3050434589385986,1.1377639770507812,0.6138237714767456,1.2378681898117065,0.015887487679719925,-2.754668951034546,0.3996734619140625,0.4359588623046875,-0.0267181396484375,0.206268310546875,1.0664215087890625,0.6107650995254517,0.10498046875,0.2670440673828125,0.33905029296875,0.542388916015625,0.18096034228801727,0.0414276123046875,0.293365478515625,0.656292736530304,0.193572998046875,0.2034454345703125,0.2184906005859375,0.0055084228515625,0.43603515625,0.07794189453125,0.07794189453125,0.24852284789085388
Week 11 + Week 12,1.279679298400879,0.6916294693946838,0.9714956879615784,0.7260744571685791,0.926973283290863,1.273327350616455,1.1273356676101685,1.1927329301834106,-0.6607236266136169,1.171303629875183,2.204679012298584,1.4366848468780518,1.0226044654846191,1.279693603515625,1.4315416812896729,1.606321096420288,1.3233627080917358,1.1700109243392944,1.0034703016281128,1.2014753818511963,1.2020562887191772,0.582634449005127,-1.130748987197876,0.7805938720703125,0.768524169921875,0.5766754150390625,0.46197509765625,2.42388916015625,1.4119789600372314,0.482940673828125,0.718017578125,0.45442962646484375,0.817352294921875,0.6734619140625,0.62091064453125,0.43804931640625,1.1840698719024658,0.5905914306640625,0.7634124755859375,0.7048797607421875,0.43082427978515625,1.38555908203125,0.709503173828125,0.709503173828125,0.578569233417511
Week 13 + Week 14,1.5250964164733887,0.581255316734314,0.5874879956245422,0.44182610511779785,1.1153430938720703,1.1593656539916992,0.8951674699783325,1.153658390045166,3.3296642303466797,0.8499611020088196,0.9029729962348938,1.0004507303237915,0.6592548489570618,0.9957753419876099,0.918047308921814,1.2309722900390625,1.2286343574523926,1.1379001140594482,1.3409250974655151,1.0743862390518188,0.6323089599609375,2.2107009887695312,3.0133674144744873,0.45135498046875,0.4632568359375,0.389739990234375,0.4133758544921875,1.2846832275390625,1.0961456298828125,0.36968994140625,0.531280517578125,0.3818817138671875,0.488037109375,0.48375701904296875,0.3787994384765625,0.454742431640625,0.7226012945175171,0.5162506103515625,0.528839111328125,0.421051025390625,0.29645538330078125,0.965301513671875,0.4694366455078125,0.4694366455078125,0.48664847016334534
Week 15 + Week 16,1.5980771780014038,0.613861083984375,0.16744808852672577,0.25926005840301514,1.2266783714294434,0.928715705871582,0.8311858177185059,0.9987982511520386,3.4569501876831055,1.20400869846344,0.7752665281295776,1.0894010066986084,0.2672608494758606,0.3866170346736908,1.5742865800857544,0.42472055554389954,0.5468803644180298,1.2473878860473633,0.9836857914924622,0.33098092675209045,0.8280258178710938,1.976917028427124,2.1824710369110107,0.616912841796875,0.5608367919921875,0.293060302734375,0.6384124755859375,-0.14306640625,0.2733291685581207,0.737640380859375,0.86444091796875,0.7996444702148438,0.4617767333984375,0.30248770117759705,0.4408416748046875,0.9197998046875,1.148223876953125,0.7130584716796875,0.47979736328125,0.4506683349609375,0.5456924438476562,0.2474365234375,0.4232025146484375,0.4232025146484375,0.598311185836792
Week 17 + Week 18,0.37583979964256287,0.621460497379303,-0.24314440786838531,0.006598371081054211,0.07431502640247345,0.7936790585517883,0.7102842330932617,0.8953993916511536,-3.6236307621002197,1.1603959798812866,-0.13896894454956055,0.41800186038017273,0.28862830996513367,0.41574299335479736,1.529758095741272,0.20907898247241974,0.0491974763572216,0.7957233786582947,-0.03911692276597023,0.03503144904971123,0.9142652153968811,-1.8762657642364502,-3.7434592247009277,0.7414093017578125,0.823028564453125,0.72698974609375,0.6678619384765625,1.03533935546875,0.15016403794288635,0.8773193359375,0.6012725830078125,0.9256210327148438,0.850738525390625,0.3337961733341217,0.76641845703125,0.9912872314453125,0.335723876953125,0.7554473876953125,0.592529296875,0.5616455078125,0.8146095275878906,0.4142303466796875,0.761810302734375,0.761810302734375,0.2574588358402252
Week 19 + Week 20,1.1672943830490112,1.0941039323806763,0.5402535796165466,0.7245032787322998,0.7408539652824402,1.0755610466003418,0.8985057473182678,1.063780426979065,-2.2224841117858887,1.3493655920028687,0.6296470761299133,1.0319546461105347,-0.021389273926615715,0.9866872429847717,1.6893503665924072,1.0162471532821655,0.8857529759407043,1.262048363685608,1.3573206663131714,1.1889580488204956,1.3736234903335571,-0.9394029974937439,-2.5291130542755127,0.4701385498046875,0.4322509765625,0.376800537109375,0.4062042236328125,1.4056396484375,1.1386032104492188,0.4118804931640625,0.3566131591796875,0.3930816650390625,0.5758056640625,0.6799138188362122,0.43115234375,0.4010467529296875,0.2944397032260895,0.34991455078125,0.527252197265625,0.4889373779296875,0.34053802490234375,0.9575958251953125,0.3656158447265625,0.3656158447265625,0.9889028668403625
