Epiweeks,Brazil,French Guiana,Guyana,Suriname,Peru,Panama,Costa Rica,Nicaragua,Paraguay,Honduras,Venezuela,Colombia,USA,Jamaica,Guatemala,Haiti,Dominican rep,Ecuador,El Salvador,Cuba,Belize,Bolivia,Argentina,Bonaire,Curacao,Antigua and Barbuda,Barbados,Bermuda,Bahamas,Dominica,Grenada,Martinique,Aruba,Puerto Rico,Saint Kitts and Nevis,Saint Lucia,Trinidad and Tobago,Saint Vincent and the Grenadines,British Virgin Islands,United States Virgin Islands,Guadeloupe,Turks and Caicos Islands,Saint Martin,Sint Maarten,Mexico
,-23.864755630493164,-4.784955978393555,-9.249299049377441,-21.0010929107666,18.34939193725586,-21.340789794921875,-4.269043445587158,7.079411506652832,8.929614067077637,41.22166061401367,-36.50678634643555,-8.098685264587402,-31.38404083251953,115.70813751220703,-11.054506301879883,-27.488128662109375,-36.95363998413086,39.88775634765625,-70.44629669189453,136.9171142578125,48.8859748840332,12.489789009094238,-45.498329162597656,-35.84903335571289,-41.229248046875,-24.42705535888672,-25.55910873413086,49.08333969116211,34.414180755615234,-11.883014678955078,-32.56900405883789,-8.178434371948242,-37.443138122558594,-30.297109603881836,-21.454322814941406,-4.321587085723877,-23.55776596069336,-31.736045837402344,-11.428689956665039,-17.657207489013672,-19.16564178466797,-40.28350830078125,-10.863703727722168,-10.863703727722168,-32.33275604248047
,-21.142356872558594,52.29789352416992,9.639264106750488,39.004966735839844,13.914437294006348,-28.391759872436523,-54.6327018737793,-12.244406700134277,-45.73402404785156,-8.217450141906738,-39.60417938232422,-33.08956527709961,3.358874559402466,-9.788689613342285,7.658719539642334,-60.457908630371094,-39.42456817626953,-4.893444061279297,-30.873220443725586,5.385861396789551,2.2370777130126953,47.60312271118164,-26.787744522094727,-31.64859390258789,-38.35010528564453,50.50244140625,78.30760192871094,8.301043510437012,-21.107654571533203,32.84721374511719,66.77991485595703,37.61909103393555,-34.516395568847656,-16.859533309936523,33.24871063232422,47.267459869384766,40.876136779785156,58.188331604003906,23.896467208862305,23.258853912353516,35.80999755859375,-40.84295654296875,31.949687957763672,31.949687957763672,-32.244651794433594
,14.402649879455566,23.43629264831543,3.930654764175415,20.95410919189453,0.7159203290939331,-27.848190307617188,-41.854976654052734,13.480334281921387,6.007518291473389,12.323396682739258,-37.49412155151367,1.7160149812698364,-0.6543981432914734,38.161094665527344,32.380611419677734,3.05312442779541,-9.968659400939941,-2.352682113647461,53.26077651977539,21.54122543334961,13.311447143554688,8.523431777954102,1.381844401359558,-39.76272964477539,-27.561729431152344,-0.1112222671508789,2.5756120681762695,89.4134521484375,-13.31177806854248,-9.323573112487793,-41.37913513183594,11.770301818847656,-43.45319366455078,-28.039247512817383,-13.136762619018555,-0.6047487258911133,-31.801849365234375,-3.0140578746795654,3.9601564407348633,-7.840150833129883,15.18082046508789,-18.399917602539062,-0.7580816745758057,-0.7580816745758057,-25.5883731842041
,-8.945491790771484,-38.42522048950195,-22.063905715942383,-36.2366828918457,11.264019012451172,-29.18951416015625,-52.90149688720703,-34.35128402709961,31.164182662963867,-39.41762924194336,-45.8213005065918,-10.310259819030762,16.32765769958496,-42.6942253112793,-28.977279663085938,-45.62653350830078,-56.14942932128906,-12.082724571228027,19.98343276977539,-33.94001388549805,-23.319360733032227,11.970149040222168,14.911809921264648,-35.21034240722656,-39.252685546875,-59.73735046386719,-4.794245719909668,-14.586538314819336,-43.55000686645508,-50.304710388183594,-14.631372451782227,-38.26810836791992,-34.77695083618164,-31.776161193847656,-57.5551643371582,-34.265499114990234,-35.132164001464844,-27.629487991333008,-30.791622161865234,-46.52082824707031,-56.52777099609375,-50.99442672729492,-26.990764617919922,-26.990764617919922,46.51762390136719
,-3.530512571334839,-44.35761642456055,-12.361614227294922,-17.72724723815918,-18.96572494506836,-26.247283935546875,-12.33980941772461,-24.233118057250977,-14.323588371276855,-42.76310348510742,-8.91214656829834,-23.383262634277344,39.53057098388672,-2.4492008686065674,-35.27985382080078,-34.959659576416016,-54.29645919799805,-17.410459518432617,-77.64148712158203,7.679722309112549,-29.566791534423828,-22.56452178955078,0.5544711947441101,-60.72941970825195,-53.654075622558594,30.380165100097656,-34.920616149902344,-62.12630844116211,-29.048145294189453,-36.095787048339844,-15.21345329284668,-52.932098388671875,-56.27900314331055,-23.828996658325195,29.586660385131836,-42.661415100097656,19.475637435913086,-35.70600891113281,-1.2263059616088867,16.403854370117188,-15.854981422424316,-40.85575866699219,3.91082763671875,3.91082763671875,-43.5776481628418
,-1.8532942533493042,-24.65366554260254,-28.40036392211914,-32.68190002441406,17.517757415771484,4.526455879211426,5.665829181671143,-11.293790817260742,62.712303161621094,36.16100311279297,-38.09410095214844,8.443166732788086,-20.04294204711914,-4.996842861175537,126.55290222167969,35.70649337768555,-11.438372611999512,1.236290693283081,41.504478454589844,29.038848876953125,61.40446090698242,72.99960327148438,31.141550064086914,-72.80538940429688,-75.40370178222656,-26.34100341796875,-58.35773849487305,-31.829530715942383,-6.726688385009766,-32.54965591430664,-76.39772033691406,-46.74462127685547,-65.68727111816406,-10.847905158996582,4.346275329589844,-60.24803924560547,-55.47513961791992,-55.469268798828125,39.42403793334961,29.933250427246094,-30.376935958862305,-22.526948928833008,16.428529739379883,16.428529739379883,104.17573547363281
,3.4249207973480225,4.15116548538208,-33.7542839050293,-21.446447372436523,23.463411331176758,-12.579388618469238,-10.706106185913086,-47.46650314331055,52.413970947265625,-20.132457733154297,-35.318084716796875,-3.6039998531341553,51.96340560913086,19.78206443786621,27.626741409301758,-4.234330177307129,-36.05177688598633,23.495019912719727,-24.201778411865234,-1.2030541896820068,22.606794357299805,76.34049987792969,41.115379333496094,7.158255577087402,-14.202964782714844,35.9696159362793,-53.4590950012207,-57.475799560546875,-7.020744323730469,4.5093536376953125,-73.76123809814453,-42.42120361328125,-41.82513427734375,-57.279327392578125,1.0593771934509277,-50.1199951171875,-55.3709831237793,-66.41496276855469,21.855533599853516,62.63888931274414,57.987335205078125,-38.6789665222168,-4.390060901641846,-4.390060901641846,106.47923278808594
,-29.652782440185547,21.3973388671875,16.347909927368164,-0.868639349937439,-6.276539325714111,-14.580159187316895,-4.7576093673706055,16.694738388061523,65.00495147705078,5.685176849365234,-10.79071044921875,-3.127408742904663,-22.274503707885742,-64.96074676513672,31.76565933227539,-63.640811920166016,-71.71844482421875,14.078372955322266,28.55116081237793,-10.536601066589355,42.911582946777344,52.37144470214844,-20.1920166015625,-56.37455749511719,-54.102962493896484,-48.81448745727539,-53.85163879394531,-39.338897705078125,-42.03207015991211,-51.86107635498047,-64.0069351196289,-55.534698486328125,-64.72065734863281,-58.4893684387207,-38.77143096923828,-45.572608947753906,-47.53612518310547,-67.98161315917969,-43.22636032104492,-47.105194091796875,-43.08713912963867,-70.1178207397461,-45.661956787109375,-45.661956787109375,38.37248992919922
,-40.415714263916016,42.739933013916016,38.23839569091797,43.98460388183594,-0.3722219467163086,-8.768163681030273,-28.17827033996582,-34.82862091064453,107.20694732666016,-47.30769729614258,2.485236644744873,4.417468070983887,-25.06305694580078,-63.52113342285156,-53.73472213745117,-53.443965911865234,-38.02484893798828,4.424937725067139,-71.47384643554688,-28.114486694335938,-39.93215560913086,-25.9080867767334,123.25113677978516,-24.454837799072266,-33.16190719604492,-48.95151901245117,-36.46015548706055,-9.351306915283203,-25.57777214050293,-47.65738296508789,-19.362783432006836,-47.79640197753906,-31.01949691772461,-39.18423080444336,-49.016319274902344,-32.82550048828125,-25.75539779663086,-24.276865005493164,-40.56074523925781,-42.368202209472656,-41.32528305053711,-46.137325286865234,-47.72893142700195,-47.72893142700195,4.332047939300537
,62.667327880859375,-42.08787155151367,-38.11712646484375,-59.47792434692383,1.9070003032684326,-20.913127899169922,-30.799774169921875,-34.375953674316406,45.187320709228516,-21.03054428100586,-21.63764190673828,-18.884857177734375,17.791582107543945,-62.27326965332031,-39.95906066894531,-23.928077697753906,-38.689056396484375,-10.804218292236328,-60.91563415527344,-8.36562728881836,-28.773361206054688,113.2310562133789,59.411251068115234,-51.17014694213867,-40.1059684753418,-56.189048767089844,-21.130592346191406,22.41879653930664,-4.774482727050781,-30.217689514160156,22.262418746948242,-32.19660568237305,-51.73729705810547,-35.7457275390625,-52.892948150634766,-37.56617736816406,-4.261190891265869,-35.1719856262207,-40.48206329345703,-54.48322296142578,-38.185874938964844,-53.82652282714844,-51.742889404296875,-51.742889404296875,-44.28072738647461
